,year,hit_numBat,hit_BatAge,hit_RG,hit_G,hit_PA,hit_AB,hit_R_scored,hit_H,hit_2B,hit_3B,hit_HR,hit_RBI,hit_SB,hit_CS,hit_BB,hit_SO,hit_BA,hit_OBP,hit_SLG,hit_OPS,hit_OPS+,hit_TB,hit_GDP,hit_HBP,hit_SH,hit_SF,hit_IBB,hit_LOB,pitch_numP,pitch_PAge,pitch_RAG,pitch_W,pitch_L,pitch_WL,pitch_ERA,pitch_G,pitch_GS,pitch_GF,pitch_CG,pitch_tSho,pitch_cSho,pitch_SV,pitch_IP,pitch_H,pitch_R_allowed,pitch_ER,pitch_HR,pitch_BB,pitch_IBB,pitch_SO,pitch_HBP,pitch_BK,pitch_WP,pitch_BF,pitch_ERAplus,pitch_FIP,pitch_WHIP,pitch_H9,pitch_HR9,pitch_BB9,pitch_SO9,pitch_SOW,pitch_LOB
pitch_BB,-0.3928990651954349,-0.027797759966316053,0.18192356589806746,0.3827897903987583,0.03671224954189122,0.2780523185546112,0.09906322104442308,0.38958376164266484,0.25267710933157206,0.10833321324390313,0.059921205383207186,0.24095841749174418,0.3868650486083427,0.07843483316006443,0.14576385260254496,0.39689987379515806,-0.1706446756003812,0.26903113743515356,0.3913157911070258,0.3222308248531418,0.3703605158438941,0.06513971939560835,0.3105858075000191,0.06401906656759705,-0.07319391153730226,0.18304115886607183,0.26681622322097825,0.15301914986812237,0.27860819312026575,-0.004355425336436347,0.03104391331042569,0.4870159125907279,-0.1520944803413085,0.17718375832400754,-0.1795926979822669,0.48534893965705217,0.03671224954189122,0.03671224954189122,0.0650665596090654,-0.06130925960000749,-0.3686655180120643,-0.10710781564372159,-0.05405259195612702,-0.016818495856638714,0.21575951957104833,0.4981595063180974,0.4952967815226201,0.24668008335527492,1.0,0.28063845204643084,-0.21008334539441637,0.08039244022629206,0.13972108459367563,0.07234684762471501,0.42798187752037864,-0.2522158668539793,0.6127428350423528,0.674469564886426,0.2205156524947223,0.2421933197961844,0.9739262060882165,-0.2186171022713715,-0.7896865718835482,0.6537338157149147
pitch_IBB,-0.2436780933468351,0.0013095603067210591,0.04758536438854672,-0.07235152367175922,0.07119469636925886,0.11601131257661162,0.03155146338640418,-0.05254327530153852,-0.08213212793737962,-0.1797777378170261,0.041031343350029344,0.002483658592519944,-0.0528138841948598,-0.04474163479676724,-0.021369408280181662,0.1541452503542878,-0.009536464229044165,-0.1292924221400379,-0.03210376801173545,-0.10406600586430004,-0.08109153313045175,-0.2268085119606008,-0.07112032275742054,0.05538536679507831,-0.17348287975988244,0.3848981270630966,-0.0751739749138332,0.30794153322413437,0.13974802464108602,-0.06638500433852544,0.07662901466086726,0.004116885859456525,-0.07925734049664888,0.12860244785410427,-0.11464168919002402,-0.04472549746215924,0.07119469636925886,0.07119469636925886,0.03622130519253317,0.007908804776884253,-0.03839371996284622,0.06835837649073252,-0.01857049802530813,0.13564037584446098,0.03239458759773027,0.022150068258827267,-0.012383586358864851,-0.16006612288243327,0.28063845204643084,1.0,-0.031341918682150714,-0.2072171958595834,0.16137679882287448,-0.14397718462339174,0.19074992501236288,0.03467888733011255,0.00616283816810195,0.10943764042003282,-0.023892901957182303,-0.1710076030737191,0.25170138085086796,-0.0665714845695987,-0.20102695846361637,0.27818906458674475
pitch_SO,0.5637929147376564,0.16307063664013693,-0.06446837388356023,-0.4366941097087217,0.32239007261447294,0.06014246224259558,0.17660980328936415,-0.3580544960297829,-0.2271526214426736,-0.08335439910229181,-0.09604264776035865,-0.1473569903880158,-0.353297586393309,-0.11609278083296758,-0.16787473326070362,-0.17761271702489018,0.5566863302030677,-0.41007213526431047,-0.40826412552590774,-0.37629180553205754,-0.41270491387906566,-0.14285281135573427,-0.23920737920255106,-0.07095242446823297,0.07520456151515306,-0.04503506111201419,-0.2487701258641274,-0.13608704358732743,-0.036473487604122,0.23364208800710845,-0.16315585942817415,-0.5246376243723602,0.11383072252211525,0.1046003422103431,-0.013228950372036861,-0.5205649635600833,0.32239007261447294,0.32239007261447294,0.2861071286003965,-0.1362747724613324,0.34797898264430255,-0.03825848541152691,0.029083951022478963,0.3935138601871561,-0.46094947751342846,-0.4532620674197254,-0.4424715183419484,-0.17645552517221147,-0.21008334539441637,-0.031341918682150714,1.0,0.02214098501166149,-0.03475011976217011,0.2291658029985086,-0.012278842650724743,0.2592421980773691,-0.6551428103466215,-0.6042905551005254,-0.6206889405678042,-0.2252745154194163,-0.2841923749888953,0.9746581261935865,0.749853159319311,-0.2040413039326562
pitch_HBP,0.21705315462353045,0.2263176131124507,0.1831167427015616,0.19706909057889843,0.23126717848115558,0.2969969600554228,0.2876732966208124,0.24987521921241235,0.21526688118524087,0.29163289411054766,-0.10967720282680042,0.20133565092497538,0.25364549116051666,-0.10856627723847459,-0.25399847112541035,0.12070642431391465,0.0927540677023896,0.10389079961970478,0.14526970731148334,0.19028498750061001,0.18503071571231552,0.17333655279065685,0.28042683140695984,0.016223600679029126,0.3474915057422795,-0.18748632053809816,0.033018912741774126,-0.03180432710950297,0.23501251985601587,0.29094155922798287,0.27345440005084637,0.17347718820165134,0.12043947876750193,0.03748222792253571,0.028504277098817928,0.20508881931959072,0.23126717848115558,0.23126717848115558,0.2817089881310383,-0.20554506894214017,-0.038488730665321325,-0.21049648948807992,0.006111715751133651,0.17656969183033985,0.11756046868438118,0.22777210890325295,0.2535631706634114,0.30435978493462046,0.08039244022629206,-0.2072171958595834,0.02214098501166149,1.0,-0.21139926239987009,-0.023834310637741125,0.2734920939339436,-0.17039879338405883,0.23308613130969327,0.052820059807690625,0.041643617591873884,0.26167116135415686,0.044033909272677606,-0.01695317466553322,-0.06575809537964375,0.17044230521033363
pitch_BK,-0.21499826376555942,-0.016241166783181455,0.01906551227879357,-0.1060005711860118,-0.14519987731852205,-0.17315881728003563,-0.1761152387143751,-0.1396650823762065,-0.17003131137739855,-0.3269033677768032,0.15114884826848465,-0.10282834901151207,-0.14527845566621414,0.11190507317962388,0.14869298428492408,-0.08135542908621558,-0.01243374659845435,-0.11592696910928922,-0.12666045706508572,-0.14909429424354745,-0.14914325432449063,-0.24625431164457925,-0.19766111473636297,-0.1938885160992339,-0.18421598244410628,0.21135055993965082,-0.050107244393832163,0.03277260732922676,-0.15327175368371113,-0.052521266205845456,-0.1275288494353539,0.08277978959231622,-0.2353046465700097,0.14308042080434455,-0.19464231274711744,0.05035728279304055,-0.14519987731852205,-0.14519987731852205,-0.16407995183068952,0.11102278298854541,-0.09510137541908914,0.07624256608722421,-0.04693025714194538,-0.11909100308585664,-0.005808917035301943,0.04806876598488964,0.02274673582812883,-0.0030491150554563316,0.13972108459367563,0.16137679882287448,-0.03475011976217011,-0.21139926239987009,1.0,0.013334169812321418,-0.04628800085592351,-0.09205319387718187,0.05951411836739946,0.11729651420523472,0.050742547212326565,0.03616272142444244,0.16657899035325066,-0.009072716131513935,-0.11576507457818266,0.030905694855758083
pitch_WP,0.17048699368045486,0.140609479803123,-0.12337865448660226,-0.04063636669640094,-0.0612776783941426,-0.10391210010059852,-0.0316012556176199,-0.056382554614672384,0.015400484568795593,-0.02679678577985403,-0.04044602580134872,-0.06553309048890572,-0.06325207759750069,0.02149970037649913,0.15192021485401222,-0.15125447198053307,0.11890200546126212,0.03957113487805128,-0.04858638832673184,-0.028880029850608457,-0.039824802773071155,0.19424243690739143,-0.04030705864819738,0.05961682704035014,0.011235196467393758,-0.13520106023112294,-0.009521809204039318,-0.20153457069239294,-0.16113556785417138,0.11471300831810988,-0.13825936540466074,-0.026175178064780754,-0.0327687123739016,-0.004929218799989671,-0.01350604836785106,-0.02179293551352557,-0.0612776783941426,-0.0612776783941426,0.1262080360916607,-0.22864881504097756,-0.024375360514798154,-0.18059578495649806,0.05667315844360709,-0.04080161335934963,-0.16590039521848982,-0.04368165782118888,-0.036051361863418244,-0.09526394775513458,0.07234684762471501,-0.14397718462339174,0.2291658029985086,-0.023834310637741125,0.013334169812321418,1.0,-0.08196777619998917,-0.12497978919808735,-0.14295526502853395,-0.06283458775538622,-0.14232889088637968,-0.08842611641031929,0.08844729327393844,0.25056581421277013,0.07331643147198058,-0.10798602664041043
pitch_BF,-0.02374209755040137,-0.006345349990787897,0.21802659374962852,0.2762850826650971,0.781718296860454,0.8475103243532518,0.8306894010201533,0.4599425424992275,0.5481669850954477,0.37426513872416606,0.015155977930506269,0.2876492605394287,0.46155717828010134,0.008290400663099624,-0.010157301880952924,0.32822610576172595,0.047679318496777263,0.2040566744051797,0.23434488793259362,0.2376226319029049,0.25221596099924964,0.10461505484099777,0.5436945616587618,0.2774855666807415,0.10349138724724118,-0.018240456541356444,0.28442133119156787,0.1050360197079016,0.5082641352887864,0.012315122643613537,0.19006136265920404,0.3927707919252787,0.15865919835407807,0.36768059789365687,-0.15748131639569535,0.38966789424271686,0.781718296860454,0.781718296860454,0.6110085842776162,-0.21381757212375685,-0.2572882756387387,-0.18848497546406154,0.18879134262346958,0.7559481828180143,0.7014202299413627,0.5763752353611251,0.5809871503970183,0.3923150378332212,0.42798187752037864,0.19074992501236288,-0.012278842650724743,0.2734920939339436,-0.04628800085592351,-0.08196777619998917,1.0,-0.2764723706126908,0.3500915352039509,0.41337095677832947,0.38380843355966177,0.27128767360882994,0.2546014381252254,-0.19249427039397024,-0.28346283654412097,0.7533926438309355
pitch_ERAplus,0.019232787603500306,-0.27837085488593466,-0.1442841292636511,-0.1948239973613026,0.0028204653968545088,-0.091871422499453,-0.04501825293403926,-0.19445975083293401,-0.1441491425073316,-0.02677807560322364,-0.06935809200538853,-0.0886199100507294,-0.19621469789071408,-0.01163444426073316,-0.00871552211460587,-0.14130366521121532,0.02977312032675514,-0.15919688313541527,-0.1814118837271143,-0.14762860744922,-0.17106412072219213,-0.3448405622971491,-0.14510280322390995,-0.0662457578176798,0.06772604944636182,0.06058949371388952,-0.1519168455460076,0.05163488291385257,-0.0681232771669961,-0.30772241384648924,-0.15582696950958816,-0.609882728119433,0.43541917479947734,-0.44412962976220666,0.46878165137126654,-0.6434668644491636,0.0028204653968545088,0.0028204653968545088,-0.1538304785496634,0.21916884785774043,0.3715155602327721,0.2060957688103533,0.11712662977549113,0.09737343672140872,-0.48627091626726804,-0.6137591331803901,-0.6417311886913115,-0.3386846810112426,-0.2522158668539793,0.03467888733011255,0.2592421980773691,-0.17039879338405883,-0.09205319387718187,-0.12497978919808735,-0.2764723706126908,1.0,-0.42181735105850465,-0.521481844875466,-0.5231814822828323,-0.3280512566147943,-0.2745444783195186,0.2518894316752112,0.31169037476517597,-0.2031294267261137
pitch_FIP,-0.45486393692151966,-0.037105038393413226,0.18403898577754602,0.6222289785045546,-0.08797397472190535,0.22466135560323353,0.0685964055843849,0.5977992276297007,0.384254354814543,0.2022334813403409,0.0639584724368314,0.4272037103843482,0.5912772642607454,0.15235401054293363,0.12956895759074644,0.36909926049108216,-0.3496165528834805,0.46304589030914645,0.5298183377576877,0.5818145746815635,0.5975584673062849,0.1561050344559083,0.5129186828606234,0.08154126239926077,-0.004715687675905057,-0.0493315819799596,0.3552999059279343,-0.0036106314125228123,0.16331462723332582,-0.0026090591299957047,0.21127535979023285,0.8021167379468297,-0.1958789662259859,0.13850954855098477,-0.17523130257825006,0.8191182819186471,-0.08797397472190535,-0.08797397472190535,-0.026201161946189256,-0.03592969150740728,-0.5854690419537584,-0.1617449879050079,-0.07454752089402598,-0.19604250410533705,0.5551088253544156,0.7860214703303684,0.7974420866919417,0.7468095929541266,0.6127428350423528,0.00616283816810195,-0.6551428103466215,0.23308613130969327,0.05951411836739946,-0.14295526502853395,0.3500915352039509,-0.42181735105850465,1.0,0.7971588562819234,0.6339482988265615,0.7583092855288202,0.6317946121972566,-0.6510608264775781,-0.800550533175764,0.3874872606114037
pitch_WHIP,-0.5515584833857101,0.00337501111690911,0.20836739703728993,0.6171559237744227,-0.1606560507327759,0.19393286834911755,0.02159244115484381,0.5754255101574577,0.4232447380177975,0.1939635216747064,0.05701629302789858,0.3442930962273882,0.5742924352464428,0.09708524045369127,0.1691068176142432,0.4024392578010235,-0.4248804424591016,0.54306358744962,0.5985025807143204,0.5682149611106216,0.6159744157200567,0.19974065222578327,0.481882225276139,0.23858497566742243,-0.1474337701868559,-0.0006563453359716754,0.3611915336814022,0.0864281286054695,0.2023475672384474,-0.0057373703964238,0.14941816539959227,0.891443344127974,-0.32885987221040736,0.22459966348641613,-0.2873707124391467,0.8894755140892591,-0.1606560507327759,-0.1606560507327759,-0.06225378429739458,-0.04530814075882654,-0.6292844829325879,-0.1666151267631629,-0.09946765188090373,-0.2677561848927638,0.7466884335439684,0.8578537842376054,0.8506925849679899,0.41148015545938305,0.674469564886426,0.10943764042003282,-0.6042905551005254,0.052820059807690625,0.11729651420523472,-0.06283458775538622,0.41337095677832947,-0.521481844875466,0.7971588562819234,1.0,0.8596268701085626,0.4329397668904098,0.7102768450669737,-0.5812895639843072,-0.8010745412473464,0.621954599948414
pitch_H9,-0.42689200406721295,0.021054832890233875,0.16699002917856218,0.5513775580886021,-0.09998840893918244,0.18484450069245742,0.08988179734432349,0.5241518092116962,0.44291484752568544,0.22275172779180902,0.026509475092263233,0.3104089959286494,0.5241650508185924,0.07560821309274958,0.11800112344236599,0.2816528964703953,-0.40661545068408556,0.5277454227864261,0.5162450751580349,0.5254644315788835,0.5547778545781077,0.2151599083208728,0.47400817144938273,0.31120686775664463,-0.12378230177992647,-0.12628072917083452,0.31635126203004466,0.014457462228130538,0.1366026960119657,-0.001996843872173536,0.19231051116607617,0.8459220833966351,-0.2851410365629736,0.22275775364389178,-0.2656701103317521,0.8435294884327149,-0.09998840893918244,-0.09998840893918244,-0.025536029814188906,-0.046817818144259546,-0.5778633143813071,-0.1621042648272915,-0.05922155696050098,-0.2023622356745349,0.9099537735306444,0.8259851026520655,0.8190434310853965,0.4085705433532465,0.2205156524947223,-0.023892901957182303,-0.6206889405678042,0.041643617591873884,0.050742547212326565,-0.14232889088637968,0.38380843355966177,-0.5231814822828323,0.6339482988265615,0.8596268701085626,1.0,0.4196655462201187,0.25527956887548114,-0.6155906228428839,-0.5057207029778015,0.44769785429242837
pitch_HR9,-0.12676229484616267,0.013288190460543107,0.1909669221476838,0.4359688061728711,0.05335652692171038,0.19373884527424096,0.14258719186183605,0.44602529218844444,0.2707083184027035,0.15832293364176897,0.012313792229358484,0.4489775814506001,0.44168661474398124,0.12559153650807664,0.03761326069763431,0.18236975806345918,-0.10467071292000595,0.26812012104948046,0.2878330912099663,0.46944716147499566,0.42602561880573975,0.08743014006189076,0.4504313741869283,0.0031688822489069233,0.0827561826064687,-0.16993555191804166,0.2151444828622958,-0.17660862058847016,0.008796114005716104,0.1264433619832789,0.2160596960409535,0.6015067819597597,-0.12084885204388361,0.15820105700857895,-0.154903945301579,0.6310813978081575,0.05335652692171038,0.05335652692171038,0.10379812326875529,-0.10211851089842422,-0.4773022099119849,-0.2001085098299347,-0.054872816510646266,-0.03849144581008986,0.4038724119622217,0.6165823834971881,0.6423213891077333,0.9683016535721628,0.2421933197961844,-0.1710076030737191,-0.2252745154194163,0.26167116135415686,0.03616272142444244,-0.08842611641031929,0.27128767360882994,-0.3280512566147943,0.7583092855288202,0.4329397668904098,0.4196655462201187,1.0,0.23607409236400315,-0.2284481295278371,-0.2963190907305786,0.06813152660264837
pitch_BB9,-0.4557686721034428,-0.010718086624541873,0.1697133088671894,0.4103363559908227,-0.16705511965978428,0.11409177366207933,-0.08463804919027523,0.36852690118415277,0.1892897070189245,0.06005527342378713,0.05200728832774674,0.22011936842009056,0.3648602392287931,0.07691850766110667,0.15998533341629864,0.38195254239303383,-0.24153833681653913,0.3001251407051461,0.42511936817407264,0.34597892556191756,0.3993650798576906,0.0853719681707777,0.25370957510172315,0.0412641621164046,-0.11562528632587439,0.17313135738823043,0.2495057793054027,0.13602259407989248,0.1941411957668124,0.0022484906052452004,0.014778389184693475,0.5264412787869859,-0.2383621613828237,0.12692148064350856,-0.18722605778158902,0.5225993002015007,-0.16705511965978428,-0.16705511965978428,-0.08436786204925976,-0.019436911101752746,-0.3898474436534501,-0.08746540586368573,-0.11023022230899746,-0.227773739561315,0.16125124648744354,0.49001599139048946,0.48276955698090185,0.21047864353743992,0.9739262060882165,0.25170138085086796,-0.2841923749888953,0.044033909272677606,0.16657899035325066,0.08844729327393844,0.2546014381252254,-0.2745444783195186,0.6317946121972566,0.7102768450669737,0.25527956887548114,0.23607409236400315,1.0,-0.24788937000116507,-0.8168153360712107,0.5572476097649626
pitch_SO9,0.517953216232539,0.1858626096844802,-0.08592454320914479,-0.4279445217986708,0.12167292933557233,-0.11363582716109877,-0.014977633396756406,-0.3965465603515391,-0.3067217783291235,-0.1432972315204692,-0.09907081528535679,-0.17034323708372698,-0.39175836369439465,-0.11194856843557267,-0.15828970343956258,-0.19977810229158216,0.5095768609445546,-0.3962644153927925,-0.3900266535105593,-0.3636325584092454,-0.3971804234317774,-0.1401805608797707,-0.30782932008685526,-0.105118499457895,0.03391692035902521,-0.05201821781145696,-0.27885816930350366,-0.15661961358370377,-0.1267711890241996,0.2515966200804505,-0.18475998132122232,-0.5025077578244361,0.02395050514323909,0.060074588238660465,-0.02591291018064221,-0.4984934133054871,0.12167292933557233,0.12167292933557233,0.1411931460326957,-0.09824798660322707,0.329475648900156,-0.020036421498296215,-0.037211019346519346,0.18232125844949004,-0.5443832327595333,-0.4774140907141659,-0.4696766402376872,-0.2101286941089007,-0.2186171022713715,-0.0665714845695987,0.9746581261935865,-0.01695317466553322,-0.009072716131513935,0.25056581421277013,-0.19249427039397024,0.2518894316752112,-0.6510608264775781,-0.5812895639843072,-0.6155906228428839,-0.2284481295278371,-0.24788937000116507,1.0,0.7394690438140202,-0.29927793465483815
pitch_SOW,0.6006404246472216,0.11647499249227454,-0.1606462327384656,-0.509013273182339,0.17934553661713076,-0.13473131907678446,0.04465696171349098,-0.46394064130299717,-0.3049438286366715,-0.13792818240503077,-0.10800517174752317,-0.23444869016284195,-0.4586818825804435,-0.14061527441039923,-0.2145919681783595,-0.34375295481033796,0.4648238552325864,-0.42894996767306975,-0.494631590740576,-0.4371672768874252,-0.487979023537642,-0.12144359180709491,-0.3457218073678978,-0.07272777587890186,0.08780592090038918,-0.15510598097970296,-0.3227088668116693,-0.1919343064560054,-0.19251658477106104,0.14142262100044597,-0.11771244284106146,-0.6270543221213479,0.16228193593269394,-0.041415786247236436,0.0996915034329596,-0.6244330694989827,0.17934553661713076,0.17934553661713076,0.1373397958327058,-0.04505090948395997,0.4601388201128171,0.04659121172328764,0.04221791210096595,0.25324368467429276,-0.4045669788799619,-0.5893474688943153,-0.5827835665577817,-0.2648845929831028,-0.7896865718835482,-0.20102695846361637,0.749853159319311,-0.06575809537964375,-0.11576507457818266,0.07331643147198058,-0.28346283654412097,0.31169037476517597,-0.800550533175764,-0.8010745412473464,-0.5057207029778015,-0.2963190907305786,-0.8168153360712107,0.7394690438140202,1.0,-0.561867173929346
pitch_LOB,-0.24136558720717996,-0.07121348292494352,0.19668859334014052,0.22881589003258737,0.36607836490134504,0.493034694870945,0.41289999596030447,0.3137507657346692,0.34728864238520796,0.23128143758975803,0.03748288937573381,0.13583541411557712,0.3137523309400023,0.024390910879087166,0.026963918594537305,0.30006679526270963,-0.12483410460027293,0.19934469990954454,0.25672836863904575,0.17594946987943685,0.22086880011760984,0.0017999943948596225,0.3182452902998892,0.21039507258999385,-0.017051957442211375,0.1508986534899749,0.1793157683431725,0.23819467760926763,0.39183643751360153,-0.11237612797815116,0.06818670945810017,0.35747956960315913,-0.01439756656376453,0.2627480752028819,-0.17004867014089028,0.3594778100423281,0.36607836490134504,0.36607836490134504,0.31432738024004103,-0.1398693548724515,-0.2787049069209374,-0.11572008880982886,0.20177368721110178,0.342384271408905,0.5907348402073761,0.44355489237108964,0.4493687589087283,0.12146223228984333,0.6537338157149147,0.27818906458674475,-0.2040413039326562,0.17044230521033363,0.030905694855758083,-0.10798602664041043,0.7533926438309355,-0.2031294267261137,0.3874872606114037,0.621954599948414,0.44769785429242837,0.06813152660264837,0.5572476097649626,-0.29927793465483815,-0.561867173929346,1.0
